State,District,Taluka,Locality,Street,Landmark,Facility Name,Facility Type,Latitude,longitude,Region Indicator,Operational Status,Ownership Authority
Telangana,Sangareddy,Sangareddy,SANGAREDDY,Kindi Bazar,Near Hanuman Temple(Anganwadi Centre),"SubCentre, Kindi Bazar",SubCentre,17.6294,78.0917,Urban,Functional,State Government
Telangana,Sangareddy,Kohir,Muslim Area,Sultanwadi,Near Bus stop,"SubCentre, Kohir  A",SubCentre,17.599537,77.7137306,Rural,Functional,State Government
Telangana,Sangareddy,Kohir,Muslim Area,Skaikwadi,Near Mosque,"SubCentre, Kohir B",SubCentre,17.599537,77.7137306,Rural,Functional,State Government
Telangana,Sangareddy,Kohir,SC Area,Ekkeldev Kunta,Near Church,"SubCentre, Kohir C",SubCentre,17.599537,77.7137306,Rural,Functional,State Government
Telangana,Sangareddy,Sadasivpet,KOLKUR,BC COLONY,NEAR GP OFFICE,"SubCentre, Kolkur",SubCentre,17.69256988,77.9859969,Rural,Functional,State Government
Telangana,Sangareddy,Jinnaram,jinnaram mandal,B.C.Colony,Near G.P.,"SubCentre, Kothapally",SubCentre,18.048597,78.155731,Rural,Functional,State Government
Telangana,Sangareddy,Jharasangam,Kuppanagar,Muslim Area,Near watter tank,"SubCentre, Kuppanagar",SubCentre,17.747338,77.7051443,Rural,Functional,State Government
Telangana,Sangareddy,Narayankhed,NIZAMPET,Mainroad,Hanmanmandir,"SubCentre, Lingapur",SubCentre,18.01457437,77.834436,Rural,Functional,State Government
Telangana,Sangareddy,Munipally,LONIKALAN,BC COLONY,MAINROAD,"SubCentre, Lonikalan",SubCentre,17.75601,77.84071,Rural,Functional,State Government
Telangana,Sangareddy,Kohir,BC area,Main Road,Near GP,"SubCentre, Machireddipally",SubCentre,17.615545,77.6908323,Rural,Functional,State Government
Telangana,Sangareddy,Munipally,MAKTHAKYASARAM,BC COLONY,BESIDE GP,"SubCentre, Makthakyasaram",SubCentre,17.76244489,77.8815034,Rural,Functional,State Government
Telangana,Sangareddy,Kondapur,MALKAPUR,SC COLONY,NEAR MAJEED,"SubCentre, Malkapur",SubCentre,17.57747111,78.05543125,Rural,Functional,State Government
Telangana,Sangareddy,Narayankhed,Narayankhed,Kummarigally,Pochammagudi,"SubCentre, Mangalpet",SubCentre,18.036631,77.7769274,Rural,Functional,State Government
Telangana,Sangareddy,Kohir,SC Area,SC Colony,Near Bus stop,"SubCentre, Maniyarpally",SubCentre,17.52733679,77.66300349,Rural,Functional,State Government
Telangana,Sangareddy,Jinnaram,MARVELLY,GP Road,NEAR GP,"SubCentre, Marelly",SubCentre,17.8555729,77.9453091,Rural,Functional,State Government
Telangana,Sangareddy,Kohir,SC Area,Main Road,Near Bus stop,"SubCentre, NagireddyPalle",SubCentre,17.7361383,78.6100101,Rural,Functional,State Government
Telangana,Sangareddy,Narayankhed,Narayankhed,RaipallyRoad,PoliceStation,"SubCentre, Narayankhed",SubCentre,18.0323061,77.77467638,Rural,Functional,State Government
Telangana,Sangareddy,Narayankhed,NIZAMPET,Nizampet,Near Ricemill,"SubCentre, Nizampet",SubCentre,18.09274172,77.88156241,Rural,Functional,State Government
Telangana,Sangareddy,Kohir,BC area,BC Colony,Near GP,"SubCentre, Paidigummal",SubCentre,17.5633491,77.7394856,Rural,Functional,State Government
Telangana,Sangareddy,Kohir,New Colony,Main Road,Near High School,"SubCentre, Picheregadi",SubCentre,17.6258205,77.6766651,Rural,Functional,State Government
Telangana,Sangareddy,Pulkal,BC WADA,BC WADA,NEAR BUSTAND,"SubCentre, Pulkal",SubCentre,17.74004187,77.98705637,Rural,Functional,State Government
Telangana,Sangareddy,Narayankhed,RUDRARAM,RUDRARAM,RUDRARAM,"SubCentre, Rudraram",SubCentre,17.97934539,77.80605823,Rural,Functional,State Government
Telangana,Sangareddy,Narayankhed,Sanjeevanraopet,Pochammagally,Mainroad,"SubCentre, Sanjeevrao Pet",SubCentre,18.09058475,77.80052215,Rural,Functional,State Government
Telangana,Sangareddy,Kangti,TADKAL,BC WADA,TADKAL,"SubCentre, Tadkal",SubCentre,18.22486751,77.69942701,Rural,Functional,State Government
Telangana,Sangareddy,Andole,THALELMA,SC COLONY,NEAR AMBEDKAR STATUE,"SubCentre, Talelma",SubCentre,17.8735193,77.98948109,Rural,Functional,State Government
Telangana,Sangareddy,Kondapur,TERPOLE,THAMMALI COLONY,BESIDE HS,"SubCentre, Terpole",SubCentre,17.538129,78.02596,Rural,Functional,State Government
Telangana,Sangareddy,Kondapur,TOGARPALLY,MALLANNA TEMPLE,NEAR SBH BANK,"SubCentre, Thogarpally",SubCentre,17.58597,78.023106,Rural,Functional,State Government
Telangana,Sangareddy,Narayankhed,Thurkapally,Mainroad,Beside UPSchool,"SubCentre, Thuraka Pally",SubCentre,18.08089594,77.76750147,Rural,Functional,State Government
Telangana,Sangareddy,Jharasangam,Vanampally,BC Colony,Near govt School,"SubCentre, Vanampally",SubCentre,17.81089429,77.68673211,Rural,Functional,State Government
Telangana,Sangareddy,Jinnaram,WATPALLY,SC COLONY,NEAR GP,"SubCentre, Vatpally",SubCentre,17.90614053,77.87411928,Rural,Functional,State Government
Telangana,Sangareddy,Patancheru,ISMAILKHANPET,ISMAILKHANPET,GRAM PANCHYATH OFFICE,SubCentre. Ismailkhanpet,SubCentre,17.6283,78.157868,Rural,Functional,State Government
Telangana,Sangareddy,Patancheru,Govt. School,Gowtham Nagar,Near Anjaneyulu Temple,Subcentres Patancheru H,SubCentre,17.52718888,78.26484472,Urban,Functional,State Government
Telangana,Sangareddy,Raikode,HASNABAD,BESIDE GRAMAPANCHAYAT ROAD,GRAMAPANCHAYAT AREA,SunCentre Husnabad,SubCentre,17.683308,77.616692,Rural,Functional,State Government
Telangana,Sangareddy,Pulkal,GP MINPOOR,BC WADA,NEAR BUSTOP,swubCentre Minpoor,SubCentre,17.72442521,78.00649166,Rural,Functional,State Government
Telangana,Sangareddy,Patancheru,"District Youth and Sports office, Patancheruvu","VENKATESHWARA ROAD, AMBEDKAR COLONY",BESIDE INDOOR STADIUM,URBAN PRIMARY HEALTH CENTER PATANCHERU,Urban Health Centre (UPHC),17.52874,78.26673,Urban,Functional,State Government
Telangana,Sangareddy,Sangareddy,SANGAREDDY,VIJAYA NAGAR COLONY,NEW COLONY,VIJAYA NAGAR COLONY,SubCentre,17.584729,78.059322,Urban,Functional,State Government
Telangana,Sangareddy,Zahirabad,ZAHEERABAD,SHANTHI NAGAR,SUBASH GUNG,BDK COMMUNITYHALL HAMALI COLONY,Urban health and wellness center (UHWC),17.665927,77.611833,Urban,Functional,State Government
Telangana,Sangareddy,Zahirabad,Subash Gunj,Zaheerabad,Opp Police Station,"Government Homoeo Dispensary, Zaheerabad",Homoeopathy dispensary,17.67924,77.6289,Urban,Functional,State Government
Telangana,Sangareddy,Zahirabad,Kohir,Street.No:18,Darga,"Government Unani Dispensary, Kohir",Unani  dispensary,17.3555,77.42375,Rural,Functional,State Government
Telangana,Sangareddy,Zahirabad,New colony,Sub station Road,Near Substation,Primary Health Centre Mogudampally,Primary Health Centre,17.683312,77.616688,Rural,Functional,State Government
Telangana,Sangareddy,Zahirabad,New Colony Malchelma,Main Road Malchelma,Near UPS U/M School,"Primary Health Centre, Malchelma",Primary Health Centre,17.58331071,77.60841518,Rural,Functional,State Government
Telangana,Sangareddy,Zahirabad,ZAHEERABAD,Aryanagar,Aryasamag,Sub Center Aryanagar,SubCentre,17.6813746,77.6132798,Urban,Functional,State Government
Telangana,Sangareddy,Zahirabad,Zaheerabad,Shanthinagar,Shanthinagar,SubCentre Shanthinagar,SubCentre,17.6828621,77.6228477,Urban,Functional,State Government
Telangana,Sangareddy,Zahirabad,SC Colony,Main Road,Near AWC1 School,"SubCentre, Buchinelly",SubCentre,17.716952,77.5476117,Rural,Functional,State Government
Telangana,Sangareddy,Zahirabad,New Colony,Community Hall Road,Back Side of Police Station,"SubCentre, Chiragpally",SubCentre,17.698959,77.510703,Rural,Functional,State Government
Telangana,Sangareddy,Zahirabad,SC Colony,Gousabad Road,Beside Veternary SubCentre,"SubCentre, Dhanasiri",SubCentre,17.6478489,77.467329,Rural,Functional,State Government
Telangana,Sangareddy,Zahirabad,BC Colony,GollaBazar,Beside MallannaTemple,"SubCentre, Gopanpally",SubCentre,17.6734563,77.515362,Rural,Functional,State Government
Telangana,Sangareddy,Zahirabad,Auto Stand Area,GP Road,Beside GP,"SubCentre, Hothi B",SubCentre,17.6491863,77.6249734,Rural,Functional,State Government
Telangana,Sangareddy,Zahirabad,New GP Area,Main Road Hothi-K,New GP Area,"SubCentre, Hothi K",SubCentre,17.6491863,77.6249734,Rural,Functional,State Government
Telangana,Sangareddy,Zahirabad,Near ZPHS School,Huggelli Main Road,School Area,"SubCentre, Huggelli",SubCentre,17.6707174,77.6664976,Rural,Functional,State Government
Telangana,Sangareddy,Zahirabad,SC  Colony,School Road,Ambedakar Stacho,"SubCentre, Jadimalkapur",SubCentre,17.6,77.7167,Rural,Functional,State Government
Telangana,Sangareddy,Zahirabad,SC Colony,ZPHS Road,Near ZPHS,"SubCentre, Kothur B",SubCentre,17.73608279,77.59477566,Rural,Functional,State Government
Telangana,Sangareddy,Zahirabad,New Colony Malchelma,Main Road Malchelma,Near Cooprative Bank,"SubCentre, Malchelma",SubCentre,17.58331071,77.60841518,Rural,Functional,State Government
Telangana,Sangareddy,Zahirabad,B.C Colony,Buruju Street,Beside Buruju,"SubCentre, Mannapur",SubCentre,17.6317252,77.5332796,Rural,Functional,State Government
Telangana,Sangareddy,Zahirabad,Busstand Area,Boini Street,Near Busstand,"SubCentre, Mogudampally",SubCentre,17.6165397,77.5003091,Rural,Functional,State Government
Telangana,Sangareddy,Zahirabad,UPS School Area,UPS School Road,Beside UPS School,"SubCentre, Pastapur",SubCentre,17.6704314,77.5476117,Rural,Functional,State Government
Telangana,Sangareddy,Zahirabad,Muslim Area,GP Road,GP Area,"SubCentre, Ranjole",SubCentre,17.67853538,77.65218794,Rural,Functional,State Government
Telangana,Sangareddy,Zahirabad,Zaheerabad,Gadi,Gadi Church,SubCntre Gadi,SubCentre,17.9009023,77.9840769,Urban,Functional,State Government
Telangana,Sangareddy,Zahirabad,"Shanti Nagar, New Housing Board","Shanti Nagar, New Housing Board","Shanti Nagar, New Housing Board",URBAN PRIMARY HEALTH CENTER ZAHEERABAD,Urban Health Centre (UPHC),17.6249013,78.0765925,Urban,Functional,State Government
Telangana,Sangareddy,Ramachandrapuram,GHMC RC PURAM,DARGA ROAD RC PURAM,BACK SIDE OF SANGEETHA THEATER,BDK ANGANWADI SCHOOL SN COLONY GHMC RC PURAM,Urban health and wellness center (UHWC),17.513,78.28634,Urban,Functional,State Government
Telangana,Sangareddy,Ramachandrapuram,BANDLAGUDA,BANDLAGUDA BASTHI,NEAR GRAM PANCHAYATH OFFICE,BDK BANDLAGUDA RC PURAM,Urban health and wellness center (UHWC),17.51345,78.25809,Urban,Functional,State Government
Telangana,Sangareddy,Ramachandrapuram,BHARATHI NAGAR,COMMUNITY CENTER LIG,SOCIETY LIG OFFICE,BDK COMMUNITY HALL BHARATHI NAGAR GHMC RC PURAM,Urban health and wellness center (UHWC),17.5041,78.28844,Urban,Functional,State Government
Telangana,Sangareddy,Ramachandrapuram,KHANUKUNTA,KHANUKUNTA,LINGAMPALLY POLICE STATION,BDK KHANUKUNTA RC PURAM,Urban health and wellness center (UHWC),17.50287,78.29179,Urban,Functional,State Government
Telangana,Sangareddy,Ramachandrapuram,TELLAPUR,MAHILA BHAVAN,INDIRA NAGAR,"BDK MAHILA BHAVAN, INDIRA NAGAR, TELLAPUR",Urban health and wellness center (UHWC),17.475226,78.293493,Urban,Functional,State Government
Telangana,Sangareddy,Ramachandrapuram,GHMC RC PURAM,RANGANATHPURAM,BACK SIDE OF SRI KANYAKA PARMESHWARA TEMPLE,BDK PRIMARY SCHOOL BOMBAY COLONY GHMC RC PURAM,Urban health and wellness center (UHWC),17.5072,78.28931,Urban,Functional,State Government
Telangana,Sangareddy,Ramachandrapuram,Ramachandrauram,Near Market street,"Beside Govt, Water Tank","Government Homoeo Dispensary, Ramachandrapuram",Homoeopathy dispensary,17.304,78.1705,Urban,Functional,State Government
Telangana,Sangareddy,Ramachandrapuram,RC PURAM,SN COLONY,SUNDAY MARKET,Primary Health Centre RC Puram,Primary Health Centre,17.51122311,78.28493446,Urban,Functional,State Government
Telangana,Sangareddy,Ramachandrapuram,Kollur,ZPHS Kollur,Osmannager Road,Sub centre Kollur,SubCentre,17.44307784,78.25137466,Rural,Functional,State Government
Telangana,Sangareddy,Ramachandrapuram,RC PURAM,Old RC Puram,ZPHS RC PURAM,Sub Centre R.C.Puram A,SubCentre,17.51058874,78.28431889,Urban,Functional,State Government
Telangana,Sangareddy,Ramachandrapuram,RC Puram,Kakatiyanager,MRO Office,Sub Centre R.C.Puram C,SubCentre,17.51033807,78.28580216,Urban,Functional,State Government
Telangana,Sangareddy,Ramachandrapuram,Bandlaguda RC PURAM,Balajinager Road,Bandlaguda GP,Subcentre Bandlaguda,SubCentre,17.52924269,78.27639565,Rural,Functional,State Government
Telangana,Sangareddy,Ramachandrapuram,RC Puram,ESI Huts,ESI Hospital,Subcentre ESI Huts,SubCentre,17.51089058,78.28419283,Urban,Functional,State Government
Telangana,Sangareddy,Ramachandrapuram,RC PURAM,SN COLONY,SUNDAY MARKET,Subcentre G Gudi Huts,SubCentre,17.51065013,78.28471318,Urban,Functional,State Government
Telangana,Sangareddy,Ramachandrapuram,RC Puram,Bharathinager Road,LIG Colony,Subcentre L.I.G.Colony,SubCentre,17.50374618,78.28592286,Urban,Functional,State Government
Telangana,Sangareddy,Ramachandrapuram,RC Puram,BHEL X Road,Beside Police Station RC Puram,Subcentre Mayurinagar D,SubCentre,17.50921769,78.30182701,Urban,Functional,State Government
Telangana,Sangareddy,Ramachandrapuram,RC Puram,MIG Society office,Vidyuthnager,Subcentre New MIG,SubCentre,17.48024673,78.28555003,Urban,Functional,State Government
Telangana,Sangareddy,Ramachandrapuram,Rc Puram,Bombay Colony,Primary School,Subcentre R.C.Puram B,SubCentre,17.51001833,78.28473732,Urban,Functional,State Government
Telangana,Sangareddy,Ramachandrapuram,Rc Puram,Bombay Colony,Primary School,Subcentre Srinivas Colony,SubCentre,17.51024087,78.28539044,Urban,Functional,State Government
Telangana,Sangareddy,Ramachandrapuram,Tellapur,Grampanchayath,Tellapur Village,Subcentre Tellapur,SubCentre,17.46614714,78.28428805,Rural,Functional,State Government
Telangana,Sangareddy,Ramachandrapuram,Velimela,Nagulapalli Road,Velimela GP,Subcentre velmela,SubCentre,17.47418079,78.23710799,Rural,Functional,State Government
Telangana,Sangareddy,Sangareddy,Sadashivpet,Sadashivpet,Sadashivpet,"Bachupally community hall, Sadasivapet",Urban health and wellness center (UHWC),17.539413,78.364962,Urban,Functional,State Government
